1920,TI,103
1920,TN,136
1920,TO,77
1920,TS,336
1920,TT,17
1920,TU,7402
1920,TV,9
1920,TW,1911
1920,TX,105
1920,TZ,441
1920,UG,1145
1920,UK,21297
1920,UP,4855
1920,US,169547
1920,UV,269
1920,UY,35
1920,UZ,176
1920,VC,41
1920,VE,730
1920,VI,1
1920,VM,2222
1920,VQ,26
1920,VT,111
1920,WA,149
1920,WE,509
1920,WI,5
1920,WS,56
1920,WZ,76
1920,YI,12
1920,YM,818
1920,ZA,445
1920,ZI,1416
1979,AC,20
1979,AE,348
1979,AF,3992
1979,AG,1522
1979,AJ,291
1979,AL,1340
1979,AM,208
1979,AO,1530
1979,AR,948
1979,AS,1406
1979,AU,2132
1979,AV,12
1979,AY,6
1979,BA,333
1979,BB,78
1979,BC,576
1979,BD,69
1979,BE,1139
1979,BF,128
1979,BG,886
1979,BH,19
1979,BK,72
1979,BL,706
1979,BM,621
1979,BN,200
1979,BO,138
1979,BP,2
1979,BR,689
1979,BT,27
1979,BU,3179
1979,BX,96
1979,BY,148
1979,CA,2190
1979,CB,5924
1979,CD,524
1979,CE,714
1979,CF,129
1979,CG,285
1979,CH,33541
1979,CI,1179
1979,CJ,3
1979,CM,372
1979,CN,4
1979,CO,647
1979,CQ,53
1979,CS,1215
1979,CT,445
1979,CU,3736
1979,CV,67
1979,CW,14
1979,CY,1154
1979,DA,585
1979,DJ,136
1979,DO,119
1979,DR,220
1979,EC,278
1979,EG,11310
1979,EI,2609
1979,EK,118
1979,EN,96
1979,ER,281
1979,ES,1006
1979,ET,1374
1979,EZ,3277
1979,FG,5
1979,FI,1742
1979,FJ,102
1979,FK,1
1979,FM,66
1979,FP,5
1979,FR,7628
1979,GA,65
1979,GB,156
1979,GG,156
1979,GH,787
1979,GI,5
1979,GJ,290
1979,GL,23
1979,GM,6615
1979,GP,65
1979,GQ,10
1979,GR,1732
1979,GT,356
1979,GV,464
1979,GY,392
1979,GZ,180
1979,HA,89
1979,HK,369
1979,HO,181
1979,HR,714
1979,HU,4544
1979,IC,147
1979,ID,1793
1979,IN,2170
1979,IR,21300
1979,IS,17311
1979,IT,4184
1979,IV,136
1979,IZ,3506
1979,JA,6695
1979,JE,2
1979,JM,286
1979,JO,1900
1979,KE,1650
1979,KG,25
1979,KN,1917
1979,KR,14
1979,KS,3063
1979,KU,1421
1979,KV,27
1979,KZ,133
1979,LA,2567
1979,LE,4764
1979,LG,130
1979,LH,208
1979,LI,681
1979,LO,2432
1979,LS,8
1979,LT,138
1979,LU,241
1979,LY,1919
1979,MA,162
1979,MB,10
1979,MC,70
1979,MD,9
1979,MG,727
1979,MH,20
1979,MI,153
1979,MJ,87
1979,MK,478
1979,ML,180
1979,MN,9
1979,MO,1144
1979,MP,53
1979,MR,495
1979,MT,243
1979,MU,371
1979,MV,34
1979,MX,2782
1979,MY,1663
1979,MZ,1875
1979,NC,6
1979,NE,2
1979,NG,125
1979,NH,4
1979,NI,1535
1979,NL,872
1979,NO,633
1979,NP,393
1979,NR,9
1979,NS,20
1979,NU,4252
1979,NZ,378
1979,OC,289
1979,OS,157
1979,PA,169
1979,PE,625
1979,PF,7
1979,PK,3190
1979,PL,6612
1979,PM,839
1979,PO,1344
1979,PP,68
1979,PS,26
1979,PU,153
1979,QA,184
1979,RB,1191
1979,RE,3
1979,RI,190
1979,RO,3777
1979,RP,1726
1979,RQ,170
1979,RS,27338
1979,RW,115
1979,SA,2691
1979,SE,212
1979,SF,6706
1979,SG,515
1979,SI,277
1979,SL,236
1979,SM,35
1979,SN,601
1979,SO,825
1979,SP,2864
1979,ST,11
1979,SU,1354
1979,SV,2
1979,SW,1466
1979,SY,3119
1979,SZ,1500
1979,TD,98
1979,TH,6453
1979,TI,52
1979,TN,14
1979,TO,256
1979,TP,33
1979,TS,558
1979,TT,64
1979,TU,4904
1979,TV,2
1979,TW,883
1979,TX,39
1979,TZ,2657
1979,UG,4477
1979,UK,15721
1979,UP,470
1979,US,42289
1979,UV,57
1979,UY,92
1979,UZ,222
1979,VC,31
1979,VE,1351
1979,VM,19684
1979,VQ,44
1979,VT,91
1979,WA,1047
1979,WE,1609
1979,WI,223
1979,WS,18
1979,WZ,35
1979,YI,680
1979,YM,926
1979,ZA,3017
1979,ZI,7255
1979,null,22232
1980,AC,30
1980,AE,425
1980,AF,18189
1980,AG,2419
1980,AJ,303
1980,AL,752
1980,AM,233
1980,AO,1156
1980,AQ,6
1980,AR,1447
1980,AS,1742
1980,AU,1945
1980,AV,4
1980,AY,6
1980,BA,295
1980,BB,89
1980,BC,375
1980,BD,72
1980,BE,1412
1980,BF,336
1980,BG,1195
1980,BH,28
1980,BK,26
1980,BL,1449
1980,BM,915
1980,BN,123
1980,BO,112
1980,BP,5
1980,BR,1431
1980,BT,34
1980,BU,2625
1980,BX,101
1980,BY,103
1980,CA,3752
1980,CB,3447
1980,CD,756
1980,CE,564
1980,CF,188
1980,CG,418
1980,CH,28394
1980,CI,936
1980,CJ,1
1980,CM,244
1980,CN,6
1980,CO,2369
1980,CQ,43
1980,CS,789
1980,CT,102
1980,CU,4940
1980,CV,101
1980,CW,8
1980,CY,1237
1980,DA,605
1980,DJ,152
1980,DO,23
1980,DR,500
1980,EC,269
1980,EG,10422
1980,EI,1802
1980,EK,49
1980,EN,125
1980,ER,249
1980,ES,3250
1980,ET,1619
1980,EZ,2544
1980,FG,13
1980,FI,1742
1980,FJ,84
1980,FM,96
1980,FO,9
1980,FP,3
1980,FR,11411
1980,GA,73
1980,GB,192
1980,GG,273
1980,GH,624
1980,GI,29
1980,GJ,284
1980,GL,54
1980,GM,9284
1980,GP,32
1980,GQ,53
1980,GR,2252
1980,GT,825
1980,GV,496
1980,GY,358
1980,GZ,228
1980,HA,733
1980,HK,156
1980,HO,382
1980,HR,426
1980,HU,3542
1980,IC,137
1980,ID,1228
1980,IN,5224
1980,IO,3
1980,IR,46031
1980,IS,19738
1980,IT,8057
1980,IV,318
1980,IZ,13868
1980,JA,8466
1980,JE,63
1980,JM,472
1980,JN,2
1980,JO,3757
1980,KE,2000
1980,KG,16
1980,KN,2145
1980,KR,40
1980,KS,3714
1980,KU,1606
1980,KV,17
1980,KZ,89
1980,LA,2250
1980,LE,4952
1980,LG,115
1980,LH,103
1980,LI,1308
1980,LO,2031
1980,LS,8
1980,LT,265
1980,LU,295
1980,LY,4044
1980,MA,151
1980,MB,32
1980,MC,92
1980,MD,1
1980,MF,4
1980,MG,624
1980,MH,17
1980,MI,90
1980,MJ,53
1980,MK,198
1980,ML,175
1980,MN,30
1980,MO,868
1980,MP,133
1980,MR,191
1980,MT,172
1980,MU,615
1980,MV,23
1980,MX,2419
1980,MY,1349
1980,MZ,1587
1980,NC,21
1980,NE,1
1980,NG,234
1980,NH,258
1980,NI,1821
1980,NL,1148
1980,NO,971
1980,NP,447
1980,NR,13
1980,NS,93
1980,NT,3
1980,NU,1513
1980,NZ,450
1980,OC,587
1980,OS,229
1980,PA,400
1980,PE,1186
1980,PF,1
1980,PK,6555
1980,PL,13580
1980,PM,1181
1980,PO,1498
1980,PP,270
1980,PS,11
1980,PU,195
1980,QA,230
1980,RB,1235
1980,RE,5
1980,RI,105
1980,RM,20
1980,RO,3056
1980,RP,2291
1980,RQ,344
1980,RS,46330
1980,RW,177
1980,SA,3920
1980,SC,5
1980,SE,149
1980,SF,7495
1980,SG,548
1980,SI,326
1980,SL,271
1980,SM,57
1980,SN,529
1980,SO,1372
1980,SP,3971
1980,ST,17
1980,SU,930
1980,SW,1363
1980,SY,5043
1980,SZ,1740
1980,TD,42
1980,TE,2
1980,TH,7496
1980,TI,87
1980,TN,16
1980,TO,347
1980,TP,43
1980,TS,1026
1980,TT,34
1980,TU,5950
1980,TV,1
1980,TW,1114
1980,TX,64
1980,TZ,1684
1980,UG,2926
1980,UK,16498
1980,UP,475
1980,US,74099
1980,UV,198
1980,UY,366
1980,UZ,195
1980,VC,2
1980,VE,1170
1980,VM,10357
1980,VQ,44
1980,VT,100
1980,WA,965
1980,WE,2523
1980,WI,84
1980,WQ,3
1980,WS,28
1980,WZ,51
1980,YI,506
1980,YM,965
1980,ZA,1701
1980,ZI,6932
1980,null,25029
1981,AA,31
1981,AC,49
1981,AE,740
1981,AF,10282
1981,AG,2534
1981,AJ,157
1981,AL,1468
1981,AM,546
1981,AN,4
1981,AO,2788
1981,AQ,2
1981,AR,2583
1981,AS,2496
1981,AU,2269
1981,AV,15
1981,AY,38
1981,BA,584
1981,BB,380
1981,BC,300
1981,BD,249
1981,BE,1780
1981,BF,288
1981,BG,1159
1981,BH,360
1981,BK,24
1981,BL,1071
1981,BM,835
1981,BN,105
1981,BO,106
1981,BP,4
1981,BR,2095
1981,BT,20
1981,BU,2004
1981,BX,76
1981,BY,45
1981,CA,6112
1981,CB,3138
1981,CD,1830
1981,CE,912
1981,CF,155
1981,CG,233
1981,CH,24541
1981,CI,1060
1981,CM,270
1981,CN,34
1981,CO,1750
1981,CQ,112
1981,CS,514
1981,CT,174
1981,CU,4068
1981,CV,84
1981,CY,1146
1981,DA,904
1981,DJ,243
1981,DO,175
1981,DR,241
1981,EC,899
1981,EG,15838
1981,EI,6751
1981,EK,79
1981,EN,171
1981,ER,189
1981,ES,8806
1981,ET,1148
1981,EZ,2012
1981,FG,14
1981,FI,1272
1981,FJ,247
1981,FM,107
1981,FP,6
1981,FR,13613
1981,GA,657
1981,GB,176
1981,GG,310
1981,GH,496
1981,GI,153
1981,GJ,581
1981,GL,11
1981,GM,13113
1981,GP,32
1981,GQ,177
1981,GR,2816
1981,GT,2800
1981,GV,437
1981,GY,246
1981,GZ,194
1981,HA,747
1981,HK,346
1981,HO,1480
1981,HR,442
1981,HU,2656
1981,IC,95
1981,ID,1754
1981,IN,5090
1981,IR,28561
1981,IS,32719
1981,IT,10953
1981,IV,259
1981,IZ,9648
1981,JA,10572
1981,JE,89
1981,JM,249
1981,JN,1
1981,JO,2868
1981,KE,2373
1981,KG,61
1981,KN,1930
1981,KR,6
1981,KS,2305
1981,KU,1716
1981,KV,249
1981,KZ,118
1981,LA,2036
1981,LE,12905
1981,LG,115
1981,LH,132
1981,LI,625
1981,LO,1523
1981,LS,3
1981,LT,135
1981,LU,188
1981,LY,7340
1981,MA,181
1981,MB,36
1981,MC,70
1981,MD,4
1981,MF,4
1981,MG,567
1981,MH,41
1981,MI,144
1981,MJ,37
1981,MK,180
1981,ML,235
1981,MN,8
1981,MO,1890
1981,MP,56
1981,MR,558
1981,MT,226
1981,MU,795
1981,MV,94
1981,MX,4353
1981,MY,1117
1981,MZ,1768
1981,NC,39
1981,NG,210
1981,NH,30
1981,NI,2382
1981,NL,1905
1981,NO,1004
1981,NP,495
1981,NR,8
1981,NS,24
1981,NT,4
1981,NU,2859
1981,NZ,698
1981,OC,416
1981,OS,456
1981,PA,165
1981,PE,1278
1981,PG,2
1981,PK,7407
1981,PL,34685
1981,PM,803
1981,PO,1294
1981,PP,132
1981,PS,36
1981,PU,95
1981,QA,272
1981,RB,790
1981,RE,8
1981,RI,162
1981,RM,41
1981,RO,1811
1981,RP,4114
1981,RQ,481
1981,RS,49539
1981,RW,85
1981,SA,8588
1981,SE,653
1981,SF,11851
1981,SG,1109
1981,SH,4
1981,SI,85
1981,SL,200
1981,SM,9
1981,SN,625
1981,SO,1163
1981,SP,6842
1981,ST,28
1981,SU,2561
1981,SW,2413
1981,SY,10890
1981,SZ,1685
1981,TD,174
1981,TH,6498
1981,TI,44
1981,TN,15
1981,TO,259
1981,TP,34
1981,TS,835
1981,TT,30
1981,TU,6769
1981,TV,2
1981,TW,2166
1981,TX,182
1981,TZ,1406
1981,UG,2770
1981,UK,29379
1981,UP,506
1981,US,104115
1981,UV,74
1981,UY,393
1981,UZ,211
1981,VC,15
1981,VE,1605
1981,VM,9631
1981,VQ,61
1981,VT,217
1981,WA,2810
1981,WE,1432
1981,WI,286
1981,WS,21
1981,WZ,132
1981,YI,283
1981,YM,1029
1981,ZA,1168
1981,ZI,3288
1981,null,24994
1982,AC,131
1982,AE,591
1982,AF,6552
1982,AG,2052
1982,AJ,182
1982,AL,1148
1982,AM,732
1982,AN,3
1982,AO,2377
1982,AQ,29
1982,AR,25077
1982,AS,2437
1982,AU,2592
1982,AV,2
1982,AY,46
1982,BA,502
1982,BB,263
1982,BC,208
1982,BD,122
1982,BE,2105
1982,BF,260
1982,BG,963
1982,BH,137
1982,BK,76
1982,BL,954
1982,BM,682
1982,BN,167
1982,BO,133
1982,BP,2
1982,BR,2709
1982,BT,16
1982,BU,3110
1982,BX,74
1982,BY,69
1982,CA,5690
1982,CB,2866
1982,CD,1183
1982,CE,941
1982,CF,154
1982,CG,313
1982,CH,21821
1982,CI,1318
1982,CJ,8
1982,CM,230
1982,CN,21
1982,CO,1898
1982,CQ,95
1982,CS,1726
1982,CT,151
1982,CU,4267
1982,CV,170
1982,CW,11
1982,CY,1704
1982,DA,951
1982,DJ,157
1982,DO,121
1982,DR,315
1982,EC,290
1982,EG,14030
1982,EI,3759
1982,EK,170
1982,EN,73
1982,ER,350
1982,ES,14232
1982,ET,1546
1982,EZ,2281
1982,FG,5
1982,FI,1718
1982,FJ,168
1982,FK,908
1982,FM,88
1982,FO,3
1982,FP,1
1982,FR,15220
1982,GA,63
1982,GB,377
1982,GG,253
1982,GH,1226
1982,GI,213
1982,GJ,688
1982,GL,84
1982,GM,11225
1982,GP,12
1982,GQ,64
1982,GR,3588
1982,GT,5693
1982,GV,440
1982,GY,326
1982,GZ,494
1982,HA,906
1982,HK,449
1982,HO,5140
1982,HR,453
1982,HU,3598
1982,IC,95
1982,ID,2131
1982,IN,5672
1982,IR,15408
1982,IS,59006
1982,IT,14681
1982,IV,156
1982,IZ,9428
1982,JA,9066
1982,JE,87
1982,JM,395
1982,JO,5672
1982,KE,2928
1982,KG,38
1982,KN,1628
1982,KR,6
1982,KS,3072
1982,KT,1
1982,KU,1584
1982,KV,30
1982,KZ,161
1982,LA,1594
1982,LE,38430
1982,LG,158
1982,LH,269
1982,LI,438
1982,LO,1709
1982,LS,11
1982,LT,583
1982,LU,268
1982,LY,4380
1982,MA,143
1982,MB,9
1982,MC,132
1982,MD,14
1982,MF,3
1982,MG,449
1982,MH,52
1982,MI,278
1982,MJ,132
1982,MK,278
1982,ML,192
1982,MN,116
1982,MO,2662
1982,MP,127
1982,MR,188
1982,MT,322
1982,MU,894
1982,MV,12
1982,MX,6634
1982,MY,1221
1982,MZ,1754
1982,NC,6
1982,NF,2
1982,NG,124
1982,NH,46
1982,NI,2846
1982,NL,2072
1982,NO,1099
1982,NP,435
1982,NR,9
1982,NS,195
1982,NU,6688
1982,NZ,430
1982,OC,304
1982,OS,255
1982,PA,118
1982,PE,2225
1982,PF,2
1982,PG,1
1982,PK,4662
1982,PL,26776
1982,PM,980
1982,PO,1890
1982,PP,101
1982,PS,11
1982,PU,104
1982,QA,410
1982,RB,961
1982,RE,2
1982,RI,234
1982,RM,56
1982,RO,2469
1982,RP,3690
1982,RQ,414
1982,RS,38198
1982,RW,180
1982,SA,5372
1982,SC,27
1982,SE,875
1982,SF,9595
1982,SG,559
1982,SH,3
1982,SI,153
1982,SL,87
1982,SM,7
1982,SN,793
1982,SO,2017
1982,SP,6349
1982,ST,22
1982,SU,1929
1982,SV,8
1982,SW,2646
1982,SY,11970
1982,SZ,2159
1982,TD,57
1982,TH,5629
1982,TI,70
1982,TK,17
1982,TN,22
1982,TO,199
1982,TP,29
1982,TS,1927
1982,TT,68
1982,TU,6292
1982,TV,5
1982,TW,2237
1982,TX,156
1982,TZ,1296
1982,UG,2367
1982,UK,45219
1982,UP,426
1982,US,117917
1982,UV,209
1982,UY,512
1982,UZ,347
1982,VC,2
1982,VE,1750
1982,VM,9996
1982,VQ,45
1982,VT,304
1982,WA,1780
1982,WE,2975
1982,WI,207
1982,WS,5
1982,WZ,519
1982,YI,226
1982,YM,1229
1982,ZA,1025
1982,ZI,3924
1982,null,25326
1983,AA,40
1983,AC,137
1983,AE,529
1983,AF,7585
1983,AG,2285
1983,AJ,107
1983,AL,1142
1983,AM,841
1983,AO,2977
1983,AQ,2
1983,AR,5641
1983,AS,3491
1983,AU,2995
1983,AV,4
1983,AY,59
1983,BA,421
1983,BB,637
1983,BC,796
1983,BD,264
1983,BE,2066
1983,BF,244
1983,BG,1590
1983,BH,335
1983,BK,94
1983,BL,1544
1983,BM,1434
1983,BN,216
1983,BO,42
1983,BP,3
1983,BR,2307
1983,BT,119
1983,BU,4585
1983,BX,177
1983,BY,139
1983,CA,7990
1983,CB,3198
1983,CD,4817
1983,CE,1910
1983,CF,127
1983,CG,297
1983,CH,20614
1983,CI,4406
1983,CJ,58
1983,CM,192
1983,CN,40
1983,CO,5219
1983,CQ,127
1983,CS,5184
1983,CT,156
1983,CU,6314
1983,CV,120
1983,CW,4
1983,CY,2394
1983,DA,1087
1983,DJ,297
1983,DO,288
1983,DR,400
1983,EC,397
1983,EG,8688
1983,EI,4798
1983,EK,39
1983,EN,170
1983,ER,243
1983,ES,19460
1983,ET,2033
1983,EZ,3181
1983,FG,49
1983,FI,2119
1983,FJ,88
1983,FK,72
1983,FM,194
1983,FP,34
1983,FR,20664
1983,GA,159
1983,GB,337
1983,GG,339
1983,GH,1093
1983,GI,133
1983,GJ,5669
1983,GK,8
1983,GL,57
1983,GM,16804
1983,GP,44
1983,GQ,96
1983,GR,4514
1983,GT,5464
1983,GV,473
1983,GY,380
1983,GZ,231
1983,HA,1198
1983,HK,567
1983,HO,8451
1983,HR,492
1983,HU,4642
1983,IC,226
1983,ID,1828
1983,IN,7620
1983,IR,10684
1983,IS,43991
1983,IT,13894
1983,IV,352
1983,IZ,6566
1983,JA,13163
1983,JE,83
1983,JM,821
1983,JO,6083
1983,KE,2806
1983,KG,29
1983,KN,2478
1983,KR,38
1983,KS,5796
1983,KT,4
1983,KU,1897
1983,KV,35
1983,KZ,148
1983,LA,1642
1983,LE,40317
1983,LG,347
1983,LH,363
1983,LI,1017
1983,LO,1870
1983,LS,28
1983,LT,1065
1983,LU,132
1983,LY,9087
1983,MA,121
1983,MB,24
1983,MC,117
1983,MD,23
1983,MF,5
1983,MG,525
1983,MH,234
1983,MI,245
1983,MJ,47
1983,MK,298
1983,ML,189
1983,MN,63
1983,MO,1589
1983,MP,139
1983,MR,222
1983,MT,436
1983,MU,612
1983,MV,143
1983,MX,8385
1983,MY,1317
1983,MZ,2680
1983,NC,37
1983,NE,1
1983,NG,241
1983,NH,66
1983,NI,3054
1983,NL,2418
1983,NO,1600
1983,NP,749
1983,NR,6
1983,NS,271
1983,NT,9
1983,NU,18779
1983,NZ,576
1983,OC,378
1983,OS,355
1983,PA,286
1983,PE,3150
1983,PG,5
1983,PK,5970
1983,PL,20697
1983,PM,5156
1983,PO,2054
1983,PP,146
1983,PS,43
1983,PU,82
1983,QA,407
1983,RB,974
1983,RE,6
1983,RI,121
1983,RM,46
1983,RO,3107
1983,RP,9121
1983,RQ,972
1983,RS,52082
1983,RW,363
1983,SA,5135
1983,SC,90
1983,SE,405
1983,SF,10875
1983,SG,537
1983,SH,19
1983,SI,112
1983,SL,215
1983,SM,16
1983,SN,638
1983,SO,1337
1983,SP,6678
1983,ST,11
1983,SU,2922
1983,SV,4
1983,SW,3143
1983,SY,17960
1983,SZ,2817
1983,TD,373
1983,TH,7085
1983,TI,22
1983,TN,3
1983,TO,321
1983,TP,37
1983,TS,1872
1983,TT,63
1983,TU,7783
1983,TV,5
1983,TW,1977
1983,TX,280
1983,TZ,1733
1983,UG,2297
1983,UK,29415
1983,UP,487
1983,US,132691
1983,UV,431
1983,UY,541
1983,UZ,281
1983,VC,4
1983,VE,3323
1983,VI,2
1983,VM,11369
1983,VQ,56
1983,VT,354
1983,WA,1812
1983,WE,2345
1983,WI,190
1983,WS,45
1983,WZ,365
1983,YI,295
1983,YM,1045
1983,ZA,1066
1983,ZI,5496
1983,null,31809
1984,AA,74
1984,AC,85
1984,AE,702
1984,AF,7426
1984,AG,2284
1984,AJ,86
1984,AL,1509
1984,AM,369
1984,AN,20
1984,AO,5030
1984,AQ,3
1984,AR,5986
1984,AS,3046
1984,AU,3093
1984,AV,27
1984,AY,82
1984,BA,692
1984,BB,363
1984,BC,376
1984,BD,296
1984,BE,2320
1984,BF,288
1984,BG,1589
1984,BH,130
1984,BK,102
1984,BL,1411
1984,BM,843
1984,BN,199
1984,BO,77
1984,BP,201
1984,BR,3743
1984,BT,63
1984,BU,4568
1984,BX,433
1984,BY,242
1984,CA,8260
1984,CB,2787
1984,CD,2631
1984,CE,3141
1984,CF,379
1984,CG,279
1984,CH,26541
1984,CI,4851
1984,CJ,21
1984,CM,564
1984,CN,52
1984,CO,4503
1984,CQ,90
1984,CS,3234
1984,CT,139
1984,CU,5321
1984,CV,302
1984,CW,7
1984,CY,2304
1984,DA,1339
1984,DJ,664
1984,DO,83
1984,DR,907
1984,EC,502
1984,EG,11108
1984,EI,5041
1984,EK,48
1984,EN,294
1984,ER,279
1984,ES,17795
1984,ET,4160
1984,EZ,3377
1984,FG,35
1984,FI,1750
1984,FJ,65
1984,FK,19
1984,FM,148
1984,FP,22
1984,FR,20031
1984,GA,149
1984,GB,188
1984,GG,408
1984,GH,577
1984,GI,116
1984,GJ,2212
1984,GK,8
1984,GL,77
1984,GM,19462
1984,GP,96
1984,GQ,145
1984,GR,4704
1984,GT,2649
1984,GV,1115
1984,GY,557
1984,GZ,224
1984,HA,680
1984,HK,1341
1984,HO,6262
1984,HR,435
1984,HU,4921
1984,IC,130
1984,ID,2531
1984,IN,20092
1984,IR,18490
1984,IS,34249
1984,IT,13187
1984,IV,286
1984,IZ,11764
1984,JA,10451
1984,JE,118
1984,JM,606
1984,JO,8354
1984,KE,1996
1984,KG,33
1984,KN,2586
1984,KR,9
1984,KS,4995
1984,KT,2
1984,KU,3375
1984,KV,37
1984,KZ,156
1984,LA,2441
1984,LE,33262
1984,LG,275
1984,LH,382
1984,LI,861
1984,LO,2658
1984,LS,51
1984,LT,526
1984,LU,276
1984,LY,10389
1984,MA,186
1984,MB,19
1984,MC,138
1984,MD,26
1984,MF,20
1984,MG,681
1984,MH,99
1984,MI,289
1984,MJ,53
1984,MK,213
1984,ML,425
1984,MN,35
1984,MO,2616
1984,MP,56
1984,MR,482
1984,MT,606
1984,MU,929
1984,MV,95
1984,MX,6731
1984,MY,1511
1984,MZ,4022
1984,NC,358
1984,NG,214
1984,NH,15
1984,NI,4822
1984,NL,2360
1984,NO,1367
1984,NP,503
1984,NS,201
1984,NT,32
1984,NU,18454
1984,NZ,801
1984,OC,292
1984,OS,323
1984,PA,591
1984,PE,3210
1984,PK,6838
1984,PL,19329
1984,PM,3261
1984,PO,2551
1984,PP,408
1984,PS,54
1984,PU,84
1984,QA,394
1984,RB,1047
1984,RE,29
1984,RI,61
1984,RM,24
1984,RO,3089
1984,RP,10613
1984,RQ,877
1984,RS,50038
1984,RW,184
1984,SA,5787
1984,SC,58
1984,SE,343
1984,SF,18254
1984,SG,723
1984,SH,27
1984,SI,111
1984,SL,58
1984,SM,52
1984,SN,510
1984,SO,1461
1984,SP,6650
1984,ST,55
1984,SU,3347
1984,SV,5
1984,SW,3338
1984,SY,14711
1984,SZ,3623
1984,TD,432
1984,TH,7009
1984,TI,57
1984,TK,3
1984,TN,17
1984,TO,582
1984,TP,55
1984,TS,1549
1984,TT,79
1984,TU,6471
1984,TV,19
1984,TW,1901
1984,TX,48
1984,TZ,1916
1984,UG,1822
1984,UK,34770
1984,UP,446
1984,US,129787
1984,UV,468
1984,UY,963
1984,UZ,243
1984,VC,18
1984,VE,2817
1984,VI,1
1984,VM,11802
1984,VQ,81
1984,VT,322
1984,WA,2547
1984,WE,2275
1984,WI,224
1984,WS,22
1984,WZ,831
1984,YI,290
1984,YM,730
1984,ZA,1893
1984,ZI,2592
1984,null,35653
1985,AA,52
1985,AC,45
1985,AE,684
1985,AF,9087
1985,AG,2097
1985,AJ,146
1985,AL,1800
1985,AM,337
1985,AN,21
1985,AO,4263
1985,AQ,2
1985,AR,4411
1985,AS,4824
1985,AU,4075
1985,AV,2
1985,AY,77
1985,BA,553
1985,BB,313
1985,BC,992
1985,BD,349
1985,BE,3481
1985,BF,444
1985,BG,2776
1985,BH,201
1985,BK,77
1985,BL,887
1985,BM,972
1985,BN,262
1985,BO,138
1985,BP,74
1985,BR,5031
1985,BT,694
1985,BU,4695
